,target,age,gender_F,donations_2017,donations_2017_min_2016
56114,0,60,1,6,3
56115,0,52,1,2,-9
56116,0,86,1,0,-9
56117,0,43,1,5,-5
56118,0,39,0,5,-6
56119,0,40,1,4,0
56120,0,22,0,8,4
56121,0,61,1,5,-2
56122,0,53,0,9,3
56123,0,75,0,2,-5
56124,0,49,1,1,-3
56125,0,56,1,9,0
56126,0,63,0,5,-2
56127,0,43,1,9,7
56128,0,83,0,4,-6
56129,0,21,1,6,3
56130,0,71,0,2,-6
56131,0,64,0,7,3
56132,0,60,1,0,-6
56133,0,36,0,3,-8
56134,0,60,0,8,4
56135,0,50,0,3,-6
56136,0,42,1,2,-7
56137,0,43,0,6,2
56138,0,61,1,7,-2
56139,0,77,0,4,-2
56140,0,60,1,2,-7
56141,0,48,0,8,5
56142,0,101,1,7,3
56143,0,28,1,5,3
56144,0,57,0,8,-1
56145,0,34,1,4,-7
56146,0,45,1,0,-2
56147,0,55,0,3,-7
56148,0,57,1,2,0
56149,0,68,0,3,-3
56150,0,70,1,3,-2
56151,0,24,1,6,1
56152,0,48,1,8,-1
56153,0,21,1,5,2
56154,0,86,1,2,-8
56155,0,54,1,4,-6
56156,0,50,1,5,-4
56157,0,70,0,0,-7
56158,0,88,0,4,-3
56159,0,30,0,7,-3
56160,0,66,1,5,-5
56161,0,50,1,1,-7
56162,0,22,1,2,0
56163,0,62,0,3,-6
56164,0,77,0,7,3
56165,0,37,1,5,-5
56166,0,49,0,3,-8
56167,0,68,0,1,-6
56168,0,56,1,8,1
56169,0,39,0,3,-7
56170,0,85,0,1,-2
56171,0,70,0,9,-1
56172,0,37,1,3,-6
56173,0,36,0,6,-1
56174,0,54,1,3,-3
56175,0,41,0,2,-6
56176,0,68,1,4,-2
56177,0,40,1,8,1
56178,0,25,0,1,-6
56179,0,57,0,6,-3
56180,0,51,0,0,-5
56181,0,73,0,4,-3
56182,0,48,0,5,-3
56183,0,51,1,5,2
56184,0,49,1,5,-4
56185,0,60,1,3,0
56186,0,58,1,6,-5
56187,0,26,1,0,-11
56188,0,52,1,2,-4
56189,0,56,1,5,-4
56190,0,70,0,2,-4
56191,0,37,0,4,-6
56192,0,44,1,1,-10
56193,0,45,1,4,-6
56194,0,32,1,1,-10
56195,0,41,1,1,-10
56196,0,60,1,9,0
56197,0,103,0,8,1
56198,0,56,1,8,4
56199,0,28,1,1,-7
56200,0,86,0,4,-7
56201,0,34,0,5,3
56202,0,72,1,5,-6
56203,0,60,1,5,-3
56204,0,105,1,8,3
56205,0,45,1,2,-9
56206,0,23,0,6,-1
56207,0,62,0,6,0
56208,0,63,0,1,-2
56209,0,26,1,4,-2
56210,0,97,1,8,-3
56211,0,35,1,5,-6
56212,0,54,0,2,-7
56213,0,57,1,7,-1
56214,0,46,1,7,5
56215,0,79,1,0,-7
56216,0,52,0,4,-1
56217,0,59,1,0,-8
56218,0,41,0,0,-9
56219,0,49,0,1,-4
56220,0,75,1,3,-1
56221,0,48,1,1,-10
56222,0,70,0,5,-1
56223,0,60,0,4,0
56224,0,71,1,4,-5
56225,0,27,1,3,-8
56226,0,57,1,2,-1
56227,0,65,0,9,6
56228,0,28,1,7,-3
56229,0,60,0,1,-7
56230,0,41,0,8,6
56231,0,75,0,0,-2
56232,0,21,1,8,1
56233,0,51,1,8,4
56234,0,60,1,6,-4
56235,0,68,0,3,-7
56236,0,35,0,9,4
56237,0,60,1,0,-9
56238,0,65,0,0,-4
56239,0,76,1,0,-9
56240,0,28,0,4,-3
56241,0,56,1,7,2
56242,0,62,1,8,-2
56243,0,42,0,6,-4
56244,0,69,1,9,7
56245,0,52,0,5,-3
56246,0,59,0,3,-7
56247,0,52,0,2,-8
56248,0,32,1,1,-2
56249,0,38,0,3,-4
56250,0,60,1,8,3
56251,0,51,0,9,3
56252,0,60,0,9,1
56253,0,56,0,7,-3
56254,0,34,0,3,1
56255,0,51,1,9,4
56256,0,71,0,5,-5
56257,0,60,0,8,2
56258,0,55,0,4,0
56259,0,43,0,1,-4
56260,0,38,0,8,5
56261,0,21,1,6,-5
56262,0,36,0,2,-5
56263,0,34,1,8,5
56264,0,48,0,3,-8
56265,0,48,1,5,-3
56266,0,88,0,6,4
56267,0,43,1,0,-8
56268,0,104,1,0,-10
56269,0,81,0,6,0
56270,0,54,1,6,-2
56271,0,44,0,9,1
56272,0,35,0,7,3
56273,0,71,0,5,2
56274,0,57,1,5,1
56275,0,40,0,7,-2
56276,0,31,1,4,-7
56277,0,43,1,3,-8
56278,0,79,0,1,-6
56279,0,46,1,7,2
56280,0,34,1,7,4
56281,0,73,0,3,-2
56282,0,35,1,6,-4
56283,0,23,0,4,0
56284,0,65,1,4,-4
56285,0,67,0,2,-5
56286,0,52,1,0,-8
56287,0,78,0,9,-2
56288,0,43,1,0,-2
56289,0,63,0,1,-4
56290,0,77,1,2,-5
56291,0,22,1,8,-2
56292,0,81,0,0,-6
56293,0,49,0,8,-3
56294,0,26,0,2,-1
56295,0,60,1,0,-2
56296,0,61,1,3,-2
56297,0,34,1,1,-7
56298,0,66,1,5,0
56299,0,54,0,3,-2
56300,0,25,1,1,-1
56301,0,37,1,3,-3
56302,0,58,1,6,3
56303,0,38,1,8,-1
56304,0,54,0,0,-3
56305,0,67,1,4,0
56306,0,71,0,2,-7
56307,0,49,0,5,1
56308,0,63,1,8,5
56309,0,63,0,6,1
56310,0,87,0,8,-2
56311,0,54,0,0,-7
56312,0,64,1,2,-6
56313,0,90,1,2,-6
56314,0,49,0,6,-4
56315,0,60,1,1,-9
56316,0,36,0,9,1
56317,0,38,0,6,0
56318,0,48,0,2,-8
56319,0,69,0,5,-4
56320,0,47,0,3,-6
56321,0,22,0,0,-6
56322,0,32,1,3,0
56323,0,45,1,5,1
56324,0,46,0,1,-4
56325,0,41,1,5,2
56326,0,60,0,0,-9
56327,0,58,0,9,-1
56328,0,71,1,6,0
56329,0,55,1,0,-5
56330,0,70,0,9,4
56331,0,47,0,6,-2
56332,0,65,1,5,-6
56333,0,70,0,4,-4
56334,0,60,1,8,-3
56335,0,76,1,5,-3
56336,0,58,0,6,4
56337,0,34,1,0,-6
56338,0,48,1,8,2
56339,0,21,0,8,5
56340,0,45,0,2,-1
56341,0,63,1,0,-2
56342,0,20,0,9,4
56343,0,60,0,6,-3
56344,0,75,0,2,-6
56345,0,81,0,7,0
56346,0,48,0,6,-1
56347,0,73,1,1,-2
56348,0,72,0,8,-1
56349,0,65,0,7,5
56350,0,47,1,0,-9
56351,0,42,0,6,-4
56352,0,46,0,5,-3
56353,0,89,1,9,5
56354,0,47,0,4,-3
56355,0,54,1,4,-5
56356,0,57,1,0,-4
56357,0,41,1,0,-8
56358,0,61,0,6,2
56359,0,38,1,6,-4
56360,0,21,0,8,6
56361,0,44,1,5,-4
56362,0,66,0,7,1
56363,0,60,0,6,-4
56364,0,47,1,9,1
56365,0,47,1,0,-7
56366,0,41,1,8,6
56367,0,40,0,3,-7
56368,0,56,0,4,-7
56369,0,51,0,0,-9
56370,0,30,0,7,-1
56371,0,60,1,0,-7
56372,0,38,1,0,-8
56373,0,50,0,5,-2
56374,0,62,1,6,3
56375,0,44,1,7,4
56376,0,62,1,4,2
56377,0,43,1,6,4
56378,0,64,1,9,-1
56379,0,66,1,6,2
56380,0,27,0,4,-4
56381,0,67,1,5,3
56382,0,24,1,1,-3
56383,0,35,1,5,-1
56384,0,56,0,0,-3
56385,0,38,0,4,0
56386,0,57,1,3,-1
56387,0,44,1,7,4
56388,0,58,1,7,5
56389,0,60,0,0,-10
56390,0,52,0,9,3
56391,0,56,0,2,-7
56392,0,85,0,6,-3
56393,0,64,0,9,0
56394,0,39,1,9,1
56395,0,47,1,0,-11
56396,0,31,0,1,-5
56397,0,77,0,6,2
56398,0,66,0,4,0
56399,0,54,0,1,-1
56400,0,65,0,6,-2
56401,0,20,1,0,-4
56402,0,84,0,7,3
56403,0,30,0,3,-1
56404,0,60,1,1,-8
56405,0,38,1,9,7
56406,0,60,0,0,-3
56407,0,42,1,1,-8
56408,0,44,1,8,-3
56409,0,67,0,7,-2
56410,0,37,0,0,-8
56411,0,35,0,2,-4
56412,0,40,0,2,-9
56413,0,42,1,2,-3
56414,0,51,1,3,-5
56415,0,62,0,7,-4
56416,0,70,0,5,-1
56417,0,73,1,6,3
56418,0,40,0,7,-1
56419,0,25,1,6,-4
56420,0,60,1,1,-6
56421,0,56,1,7,-1
56422,0,33,0,2,-6
56423,0,46,0,2,-1
56424,0,48,1,3,-1
56425,0,57,0,0,-5
56426,0,24,1,6,4
56427,0,73,1,9,1
56428,0,65,0,0,-9
56429,0,63,1,5,1
56430,0,20,0,3,-6
56431,0,64,0,1,-4
56432,0,45,1,1,-2
56433,0,43,1,7,5
56434,0,54,0,1,-7
56435,0,60,0,2,-5
56436,0,38,0,7,2
56437,0,65,0,0,-8
56438,0,53,0,5,-5
56439,0,38,0,5,3
56440,0,61,1,0,-7
56441,0,44,0,2,-2
56442,0,68,1,0,-4
56443,0,37,0,2,-3
56444,0,24,1,4,-4
56445,0,55,1,4,-5
56446,0,65,0,4,-4
56447,0,47,0,1,-5
56448,0,78,1,4,-6
56449,0,73,1,0,-5
56450,0,106,1,0,-11
56451,0,42,0,7,-3
56452,0,57,0,3,-3
56453,0,45,0,7,-3
56454,0,79,1,7,2
56455,0,60,0,1,-4
56456,0,75,0,9,2
56457,0,57,1,9,3
56458,0,54,0,3,-1
56459,0,47,1,7,3
56460,0,52,1,6,1
56461,0,32,1,3,1
56462,0,43,1,1,-8
56463,0,21,1,5,-3
56464,0,41,0,8,3
56465,0,20,0,1,-9
56466,0,36,0,4,-3
56467,0,59,0,5,2
56468,0,40,0,8,5
56469,0,59,1,6,-4
56470,0,49,1,6,3
56471,0,55,0,2,-5
56472,0,46,1,4,0
56473,0,95,1,9,3
56474,0,72,0,4,-1
56475,0,36,1,7,4
56476,0,35,1,1,-10
56477,0,72,0,3,-6
56478,0,68,0,5,-1
56479,0,69,0,8,6
56480,0,44,0,9,4
56481,0,66,1,4,-4
56482,0,44,1,6,2
56483,0,42,1,7,-4
56484,0,85,0,2,-5
56485,0,65,0,9,-1
56486,0,68,1,6,2
56487,0,89,0,2,-6
56488,0,53,0,9,1
56489,0,64,1,9,-2
56490,0,39,0,1,-1
56491,0,52,1,3,0
56492,0,46,1,1,-3
56493,0,52,0,6,3
56494,0,26,1,2,-7
56495,0,48,0,0,-11
56496,0,70,0,7,0
56497,0,58,0,9,-1
56498,0,60,1,7,2
56499,0,45,1,3,0
56500,0,58,0,2,-4
56501,0,52,1,7,1
56502,0,54,0,9,5
56503,0,55,0,9,4
56504,0,61,0,7,3
56505,0,48,0,0,-8
56506,0,44,0,5,-6
56507,0,79,1,1,-7
56508,0,84,0,3,-8
56509,0,80,0,2,-8
56510,0,30,0,7,4
56511,0,47,0,7,4
56512,0,61,1,4,-5
56513,0,36,0,3,-2
56514,0,41,0,1,-1
56515,0,55,1,2,-3
56516,0,46,1,0,-8
56517,0,33,0,4,-1
56518,0,52,1,0,-2
56519,0,72,1,4,-5
56520,0,75,1,3,-8
56521,0,55,1,7,-2
56522,0,35,0,6,-1
56523,0,92,0,8,5
56524,0,60,1,6,3
56525,0,32,1,2,0
56526,0,61,1,9,3
56527,0,61,1,8,4
56528,0,44,0,8,0
56529,0,60,1,8,3
56530,0,28,1,1,-9
56531,0,64,0,4,2
56532,0,93,1,0,-7
56533,0,26,1,6,4
56534,0,72,0,9,7
56535,0,70,0,4,-3
56536,0,50,1,9,6
56537,0,46,1,8,-1
56538,0,75,1,7,0
56539,0,45,1,6,-5
56540,0,67,0,2,-9
56541,0,34,0,7,3
56542,0,41,1,2,-5
56543,0,28,0,2,-5
56544,0,38,1,1,-7
56545,0,81,0,2,-6
56546,0,40,0,9,4
56547,0,50,0,3,1
56548,0,81,0,5,2
56549,0,33,1,3,-4
56550,0,43,0,1,-6
56551,0,42,0,4,-5
56552,0,42,1,7,3
56553,0,42,1,3,-3
56554,0,63,0,7,-4
56555,0,54,1,6,4
56556,0,29,0,9,3
56557,0,61,0,5,3
56558,0,57,1,2,-3
56559,0,56,1,4,-2
56560,0,30,1,8,4
56561,0,55,0,7,5
56562,0,32,0,5,-1
56563,0,49,1,1,-1
56564,0,54,0,9,-2
56565,0,55,0,8,-3
56566,0,99,0,3,-4
56567,0,37,0,1,-1
56568,0,31,1,3,-8
56569,0,61,0,5,2
56570,0,72,0,4,2
56571,0,72,0,1,-8
56572,0,60,1,6,2
56573,0,76,0,8,6
56574,0,89,1,4,2
56575,0,76,0,9,5
56576,0,26,1,3,-4
56577,0,62,0,7,-3
56578,0,32,1,6,3
56579,0,51,1,4,-1
56580,0,42,1,1,-4
56581,0,32,0,0,-4
56582,0,72,1,2,-5
56583,0,56,1,7,-1
56584,0,57,0,0,-8
56585,0,27,0,2,-6
56586,0,62,0,8,4
56587,0,52,1,0,-3
56588,0,30,1,9,0
56589,0,71,0,3,-6
56590,0,59,1,9,4
56591,0,41,1,6,4
56592,0,54,0,2,-3
56593,0,35,0,9,4
56594,0,64,0,2,-8
56595,0,68,0,4,0
56596,0,60,0,7,-1
56597,0,44,1,5,-3
56598,0,57,1,1,-5
56599,0,60,0,4,-4
56600,0,49,1,7,-4
56601,0,75,1,5,0
56602,0,35,1,4,0
56603,0,60,1,7,-3
56604,0,41,1,6,-4
56605,0,87,0,8,0
56606,0,45,0,3,-7
56607,0,66,0,1,-8
56608,0,53,1,3,-8
56609,0,23,0,4,-1
56610,0,69,1,9,4
56611,0,55,1,9,6
56612,0,46,0,7,3
56613,0,40,0,7,2
56614,0,32,1,2,0
56615,0,39,1,5,-5
56616,0,28,1,2,-1
56617,0,72,0,6,-5
56618,0,73,0,7,1
56619,0,64,0,4,-1
56620,0,69,0,7,4
56621,0,59,1,1,-1
56622,0,56,1,0,-3
56623,0,50,1,7,0
56624,0,32,0,9,-2
56625,0,65,1,2,-1
56626,0,97,1,8,-3
56627,0,52,1,7,3
56628,0,53,1,9,5
56629,0,41,1,0,-10
56630,0,49,1,5,2
56631,0,58,1,2,-4
56632,0,55,1,0,-5
56633,0,59,0,7,-1
56634,0,33,0,8,2
56635,0,48,1,3,-4
56636,0,72,1,5,0
56637,0,39,1,9,7
56638,0,60,0,1,-7
56639,0,27,0,6,4
56640,0,67,0,2,-1
56641,0,72,1,9,2
56642,0,32,0,4,2
56643,0,62,1,1,-5
56644,0,60,0,0,-11
56645,0,64,0,0,-2
56646,0,77,0,5,-6
56647,0,56,1,1,-5
56648,0,60,0,2,-5
56649,0,48,0,4,2
56650,0,50,0,5,-4
56651,0,85,1,8,5
56652,0,77,0,7,3
56653,0,26,0,8,-3
56654,0,37,0,4,-7
56655,0,42,0,3,-7
56656,0,62,1,5,2
56657,0,42,0,6,-3
56658,0,44,1,3,0
56659,0,89,0,3,-7
56660,0,21,1,0,-2
56661,0,73,1,6,0
56662,0,34,1,6,-5
56663,0,59,0,4,-7
56664,0,52,0,9,2
56665,0,60,1,4,0
56666,0,56,0,7,4
56667,0,57,1,0,-7
56668,0,78,0,6,0
56669,0,61,0,0,-5
56670,0,68,1,8,6
56671,0,40,0,3,-1
56672,0,22,1,8,-2
56673,0,51,1,7,-2
56674,0,60,1,4,-2
56675,0,21,1,1,-6
56676,0,29,1,5,-3
56677,0,35,1,5,2
56678,0,25,1,4,-2
56679,0,64,1,2,-9
56680,0,81,0,5,-3
56681,0,55,1,6,-1
56682,0,54,0,0,-2
56683,0,71,1,3,-2
56684,0,25,0,2,-6
56685,0,72,0,5,-4
56686,0,79,1,4,2
56687,0,54,0,9,3
56688,0,59,0,7,5
56689,0,72,0,2,-1
56690,0,62,1,8,4
56691,0,58,1,5,0
56692,0,41,1,6,-1
56693,0,69,0,0,-11
56694,0,80,0,2,-6
56695,0,31,1,6,-3
56696,0,82,0,0,-2
56697,0,33,0,9,3
56698,0,89,1,4,2
56699,0,51,1,7,1
56700,0,45,0,6,2
56701,0,78,1,5,-6
56702,0,94,0,0,-3
56703,0,43,1,6,1
56704,0,25,1,3,-1
56705,0,40,0,0,-3
56706,0,70,0,7,3
56707,0,40,1,4,0
56708,0,28,0,4,-1
56709,0,43,1,7,2
56710,0,38,0,3,-6
56711,0,35,1,0,-8
56712,0,75,0,2,-5
56713,0,85,1,9,1
56714,0,66,0,1,-10
56715,0,41,1,3,-3
56716,0,54,0,1,-3
56717,0,51,0,0,-5
56718,0,77,0,1,-8
56719,0,51,0,8,-2
56720,0,61,1,3,-2
56721,0,22,1,6,-4
56722,0,59,1,8,-3
56723,0,56,1,0,-10
56724,0,79,0,9,0
56725,0,51,1,8,-2
56726,0,49,1,2,-1
56727,0,60,0,5,1
56728,0,32,1,4,1
56729,0,40,0,7,3
56730,0,62,0,7,4
56731,0,45,1,3,-8
56732,0,30,0,7,-1
56733,0,61,1,1,-5
56734,0,59,1,5,-6
56735,0,75,1,7,2
56736,0,80,1,6,-3
56737,0,35,1,3,-6
56738,0,32,1,7,0
56739,0,33,0,1,-4
56740,0,37,0,9,5
56741,0,56,0,4,1
56742,0,68,1,6,-2
56743,0,42,1,2,-7
56744,0,45,1,8,2
56745,0,51,1,5,-6
56746,0,52,0,3,-5
56747,0,19,0,6,2
56748,0,51,0,6,2
56749,0,49,1,3,-3
56750,0,63,1,1,-2
56751,0,67,0,2,-8
56752,0,66,1,3,-2
56753,0,49,0,7,3
56754,0,61,0,1,-9
56755,0,45,0,2,-6
56756,0,72,0,6,1
56757,0,44,0,9,1
56758,0,76,1,2,0
56759,0,83,1,3,1
56760,0,60,1,1,-3
56761,0,80,1,8,-2
56762,0,52,1,0,-4
56763,0,69,1,4,-2
56764,0,43,0,4,-5
56765,0,83,1,8,0
56766,0,67,0,4,-6
56767,0,76,1,8,3
56768,0,27,0,5,-5
56769,0,60,0,6,1
56770,0,36,1,4,-3
56771,0,50,1,9,6
56772,0,59,0,6,-5
56773,0,24,0,5,2
56774,0,60,1,1,-1
56775,0,60,1,1,-3
56776,0,86,0,4,-6
56777,0,51,1,3,0
56778,0,55,0,6,-3
56779,0,46,1,7,-1
56780,0,28,1,0,-10
56781,0,42,0,0,-8
56782,0,62,0,8,5
56783,0,33,1,9,-1
56784,0,57,0,5,-1
56785,0,47,1,3,-4
56786,0,71,0,3,-3
56787,0,60,0,9,3
56788,0,60,0,9,3
56789,0,44,0,8,0
56790,0,40,1,6,-1
56791,0,67,0,7,0
56792,0,68,0,5,-4
56793,0,60,0,7,4
56794,0,84,0,4,-7
56795,0,65,1,5,-5
56796,0,53,1,6,3
56797,0,69,1,1,-4
56798,0,60,0,0,-7
56799,0,42,1,2,-5
56800,0,22,0,0,-4
56801,0,74,1,9,-2
56802,0,71,0,3,-5
56803,0,83,1,0,-10
56804,0,81,1,9,5
56805,0,35,0,2,-7
56806,0,41,1,5,2
56807,0,48,1,6,-1
56808,0,64,0,0,-4
56809,0,83,0,2,-8
56810,0,63,1,4,0
56811,0,50,1,8,1
56812,0,39,1,5,-5
56813,0,59,0,5,0
56814,0,31,0,9,-2
56815,0,51,1,1,-1
56816,0,46,1,3,0
56817,0,71,1,2,-8
56818,0,58,0,8,6
56819,0,33,0,1,-3
56820,0,28,1,4,-2
56821,0,67,0,5,-1
56822,0,84,0,7,-3
56823,0,33,0,8,-2
56824,0,24,0,6,0
56825,0,68,1,6,3
56826,0,35,1,1,-7
56827,0,69,1,5,-4
56828,0,68,0,0,-11
56829,0,60,1,9,2
56830,0,30,1,3,-4
56831,0,22,0,2,0
56832,0,31,1,9,2
56833,0,32,1,5,3
56834,0,35,1,9,2
56835,0,35,0,6,-4
56836,0,29,0,4,-3
56837,0,79,0,3,-3
56838,0,41,1,6,2
56839,0,30,1,3,-2
56840,0,47,1,9,-2
56841,0,50,1,9,6
56842,0,63,0,7,5
56843,0,82,1,6,-1
56844,0,49,0,0,-9
56845,0,44,1,7,-1
56846,0,72,1,2,-9
56847,0,62,1,8,0
56848,0,22,1,2,0
56849,0,83,1,3,-4
56850,0,83,1,0,-8
56851,0,60,1,9,-1
56852,0,34,1,7,-1
56853,0,28,0,6,0
56854,0,60,1,7,-4
56855,0,80,1,8,2
56856,0,67,1,4,2
56857,0,40,0,5,3
56858,0,46,0,8,2
56859,0,68,0,4,0
56860,0,24,1,9,3
56861,0,46,1,8,-2
56862,0,64,1,6,-3
56863,0,69,1,2,-3
56864,0,37,1,4,-7
56865,0,54,1,9,7
56866,0,46,0,4,2
56867,0,28,1,9,2
56868,0,66,1,4,-6
56869,0,78,0,5,-6
56870,0,57,1,5,-6
56871,0,71,1,3,0
56872,0,85,1,3,0
56873,0,25,0,6,-3
56874,0,71,1,6,-3
56875,0,70,1,5,-6
56876,0,59,1,7,1
56877,0,46,1,2,-8
56878,0,36,0,6,0
56879,0,77,0,4,-7
56880,0,66,1,9,4
56881,0,47,0,6,-4
56882,0,55,0,0,-8
56883,0,56,1,6,1
56884,0,36,0,3,-7
56885,0,48,1,9,-2
56886,0,43,0,6,3
56887,0,41,1,7,-3
56888,0,52,0,2,0
56889,0,85,1,9,1
56890,0,46,1,8,-1
56891,0,52,1,8,1
56892,0,32,1,3,-3
56893,0,28,0,9,-2
56894,0,38,0,1,-8
56895,0,61,0,8,1
56896,0,49,1,3,-6
56897,0,50,0,4,-4
56898,0,30,0,1,-1
56899,0,37,1,3,-4
56900,0,65,0,5,-1
56901,0,50,0,7,1
56902,0,31,0,6,-1
56903,0,73,1,4,0
56904,0,60,0,5,2
56905,0,49,0,0,-10
56906,0,24,0,7,3
56907,0,65,0,7,3
56908,0,86,1,5,-4
56909,0,45,0,9,-2
56910,0,47,0,2,-1
56911,0,59,1,9,6
56912,0,70,1,1,-2
56913,0,65,1,5,-5
56914,0,46,1,4,-3
56915,0,66,1,3,0
56916,0,66,0,0,-6
56917,0,47,0,0,-9
56918,0,80,0,2,-7
56919,0,56,0,0,-10
56920,0,23,1,7,0
56921,0,40,0,1,-7
56922,0,45,0,4,-3
56923,0,68,0,7,4
56924,0,42,0,2,-1
56925,0,35,1,8,-3
56926,0,48,1,7,-2
56927,0,78,1,7,3
56928,0,32,0,3,1
56929,0,98,1,7,3
56930,0,70,0,9,7
56931,0,51,1,2,-1
56932,0,74,1,3,-8
56933,0,60,1,6,0
56934,0,70,0,5,0
56935,0,45,0,0,-11
56936,0,22,0,6,-4
56937,0,63,1,0,-5
56938,0,78,1,0,-2
56939,0,56,1,3,-2
56940,0,37,0,6,1
56941,0,81,0,4,-3
56942,0,40,1,7,4
56943,0,88,0,2,0
56944,0,38,0,3,-1
56945,0,49,0,0,-5
56946,0,61,1,4,-3
56947,0,54,0,6,-2
56948,0,60,1,3,0
56949,0,24,1,3,-3
56950,0,35,1,5,-3
56951,0,47,0,3,-5
56952,0,45,1,2,-5
56953,0,45,1,2,0
56954,0,96,0,0,-4
56955,0,41,1,3,-8
56956,0,71,1,0,-8
56957,0,26,1,5,-3
56958,0,71,1,2,-3
56959,0,35,1,4,-7
56960,0,75,0,9,0
56961,0,35,0,6,-3
56962,0,48,0,6,3
56963,0,47,1,9,3
56964,0,41,0,1,-6
56965,0,91,1,2,-7
56966,0,71,0,0,-6
56967,0,77,1,8,2
56968,0,97,0,1,-10
56969,0,42,0,0,-7
56970,0,44,0,5,-2
56971,0,61,0,2,-7
56972,0,36,1,5,-1
56973,0,43,0,9,4
56974,0,57,1,6,-2
56975,0,90,1,2,-6
56976,0,55,0,9,4
56977,0,27,1,8,1
56978,0,60,1,7,-2
56979,0,61,0,2,-2
56980,0,93,0,3,-7
56981,0,46,1,8,-2
56982,0,69,0,6,-3
56983,0,60,0,5,3
56984,0,63,1,9,-2
56985,0,48,0,7,2
56986,0,46,1,0,-6
56987,0,35,0,3,-3
56988,0,47,1,7,3
56989,0,33,1,3,0
56990,0,23,0,0,-5
56991,0,60,1,9,-1
56992,0,109,1,7,1
56993,0,51,0,2,-8
56994,0,53,0,1,-9
56995,0,23,0,0,-7
56996,0,57,1,4,-2
56997,0,66,0,1,-7
56998,0,26,0,2,-9
56999,0,73,0,4,0
57000,0,52,1,7,-2
57001,0,24,1,3,-5
57002,0,44,1,9,1
57003,0,23,1,5,-6
57004,0,41,1,7,-3
57005,0,68,1,2,-3
57006,0,47,1,0,-3
57007,0,32,0,9,6
57008,0,70,0,1,-3
57009,0,64,1,9,-2
57010,0,78,0,4,0
57011,0,57,0,2,-6
57012,0,25,0,9,6
57013,0,50,1,3,-3
57014,0,40,0,2,-5
57015,0,61,0,2,-5
57016,0,62,0,8,0
57017,0,65,0,6,4
57018,0,49,1,0,-5
57019,0,41,0,1,-2
57020,0,69,1,3,-3
57021,0,55,0,5,-3
57022,0,52,0,8,-1
57023,0,30,1,2,-2
57024,0,27,0,7,-2
57025,0,60,1,4,-7
57026,0,33,1,8,5
57027,0,23,0,6,-1
57028,0,41,0,9,6
57029,0,37,1,1,-2
57030,0,44,0,2,-2
57031,0,76,1,5,-1
57032,0,48,1,5,-5
57033,0,57,1,4,-7
57034,0,35,1,4,-6
57035,0,33,1,5,-1
57036,0,42,1,9,6
57037,0,60,1,0,-10
57038,0,60,1,9,-1
57039,0,74,0,4,-1
57040,0,52,1,7,4
57041,0,72,1,4,0
57042,0,60,0,9,2
57043,0,77,1,5,-1
57044,0,71,1,6,-2
57045,0,86,1,1,-8
57046,0,59,0,6,-3
57047,0,77,0,5,3
57048,0,50,0,3,0
57049,0,56,1,9,-2
57050,0,22,1,3,-6
57051,0,20,0,9,-2
57052,0,45,0,1,-3
57053,0,35,1,2,-3
57054,0,28,1,6,0
57055,0,43,0,9,3
57056,0,60,0,7,-4
57057,0,69,0,3,-1
57058,0,44,1,3,0
57059,0,39,0,4,-6
57060,0,67,1,2,-5
57061,0,48,0,0,-8
57062,0,51,1,9,-1
57063,0,42,1,9,0
57064,0,33,1,0,-9
57065,0,77,0,6,4
57066,0,34,0,1,-3
57067,0,82,0,3,-6
57068,0,87,0,2,-1
57069,0,52,1,3,0
57070,0,70,0,2,-5
57071,0,38,0,2,-2
57072,0,54,0,9,4
57073,0,31,1,2,-7
57074,0,33,0,7,3
57075,0,45,1,8,2
57076,0,41,1,4,-7
57077,0,68,0,9,7
57078,0,63,1,4,-2
57079,0,50,0,5,-6
57080,0,75,0,6,-2
57081,0,49,1,4,2
57082,0,42,1,5,1
57083,0,60,1,7,1
57084,0,19,1,7,4
57085,0,48,0,1,-1
57086,0,49,0,3,1
57087,0,86,1,7,4
57088,0,38,0,3,-5
57089,0,19,0,0,-6
57090,0,50,0,5,2
57091,0,81,1,5,-3
57092,0,40,0,1,-10
57093,0,63,0,5,-1
57094,0,49,1,4,-6
57095,0,53,0,7,3
57096,0,41,0,9,0
57097,0,61,0,2,-7
57098,0,42,0,0,-5
57099,0,37,1,2,-5
57100,0,48,1,8,-2
57101,0,55,0,6,-1
57102,0,59,0,2,-9
57103,0,57,1,8,1
57104,0,52,0,0,-4
57105,0,33,0,5,3
57106,0,24,1,0,-2
57107,0,57,1,9,3
57108,0,44,0,2,-5
57109,0,60,1,9,1
57110,0,68,0,5,2
57111,0,49,1,4,-3
57112,0,67,1,4,-6
57113,0,81,0,9,4
57114,0,32,1,4,-2
57115,0,97,0,0,-3
57116,0,48,1,4,0
57117,0,73,1,1,-3
57118,0,57,0,8,-2
57119,0,54,0,5,2
57120,0,56,0,4,-3
57121,0,32,1,6,-4
57122,0,60,1,7,-1
57123,0,55,1,3,-1
57124,0,86,0,2,-6
57125,0,46,1,5,2
57126,0,66,1,8,5
57127,0,25,1,2,-3
57128,0,33,0,4,-7
57129,0,42,1,9,4
57130,0,43,0,0,-9
57131,0,75,1,9,2
57132,0,55,1,4,-1
57133,0,40,1,9,6
57134,0,60,0,3,-2
57135,0,44,1,1,-8
57136,0,45,0,3,-2
57137,0,40,1,6,3
